customer_id,declared_occupation,annual_income_brl,risk_rating,risk_score,iso_score,xgb_prob,final_score,risk_tier,max_income_ratio,min_geojump_min,n_struct_txs,n_vpn_txs,total_vol,n_txs,n_crossborder,fanout_ratio,n_geojumps,n_sanctions_hits,kyc_risk_score
C100404,Student,32131.0,Medium,6,0.4922003378803792,0.9925775,0.842464352558114,CRITICAL,8.55,8.19,0,3,140014.04,27,7,0.0,2,0,100.0
C101755,Chef,13379.0,High,9,0.47364138728927085,0.99952817,0.8417621349291519,CRITICAL,19.13,7.72,0,2,92518.73,27,6,12.0931,3,0,61.0
C102273,Trader,26703.0,Low,7,0.47940348738288585,0.99690706,0.8416559551771154,CRITICAL,25.69,9.64,0,2,136391.44,25,4,47.2157,2,0,55.0
C101717,Lawyer,11798.0,Medium,7,0.47661548305112855,0.99809474,0.8416509790675603,CRITICAL,32.06,6.32,1,3,133839.74,23,6,0.0,2,0,63.0
C101343,Software Engineer,7888.0,Low,7,0.47468720467005976,0.99880016,0.8415662604305589,CRITICAL,44.76,3.33,1,1,127425.69,26,10,10.3916,2,0,70.0
C101974,Chef,6773.0,Low,6,0.5056925311732752,0.9852975,0.8414159922316212,CRITICAL,44.06,14.17,0,0,136837.85,21,4,0.0,1,0,36.0
C101976,Lawyer,11379.0,Low,10,0.4730356450557637,0.99920255,0.8413524840974786,CRITICAL,26.97,9.64,1,5,91300.04,18,8,3.1982,2,0,18.0
C101177,Accountant,13397.0,Low,7,0.4769623292845764,0.99747014,0.8413177732635223,CRITICAL,8.43,26.07,2,2,50850.29,16,6,7.5077,1,0,99.0
C102015,Nurse,8761.0,Medium,7,0.47349467003146395,0.99808997,0.8407113973015534,CRITICAL,27.91,6.72,0,2,145056.43,26,5,78.0803,1,0,42.0
C102281,Trader,27148.0,Low,6,0.4733696220333925,0.9980494,0.8406454514865741,CRITICAL,11.19,13.53,0,4,118864.44,27,8,0.0,2,0,63.0
C102261,Dentist,8333.0,Medium,8,0.4699862297278272,0.9992061,0.8404401628941782,CRITICAL,29.32,1.69,0,1,103975.75,24,12,0.0,6,0,52.0
C102110,Mechanic,2464.0,Low,7,0.47090903150628904,0.99871767,0.8403750515806404,CRITICAL,90.33,2.89,0,3,87101.4,24,4,0.0,2,0,52.0
C101098,Accountant,11111.0,Low,7,0.4694395899198057,0.99929535,0.8403386366194964,CRITICAL,19.02,7.56,0,4,130237.28,27,11,0.0,3,0,51.0
C102198,Driver,12868.0,Low,7,0.4722455965580298,0.99785584,0.8401727624863908,CRITICAL,29.54,3.25,0,0,136200.63,21,4,11.4712,1,0,66.0
C100076,Dentist,40353.0,Low,7,0.47104927294480636,0.9982919,0.8401191007883186,CRITICAL,9.95,8.48,2,3,164694.34,20,3,30.1434,2,0,61.0
C100611,Consultant,13789.0,Low,8,0.4671850316862747,0.99927086,0.8396451030117418,CRITICAL,17.66,16.64,1,3,125303.34,31,4,2.956,1,0,19.0
C100327,Student,16631.0,Low,6,0.49490428820319077,0.98670876,0.8391674067231032,CRITICAL,50.47,3.75,0,0,102491.75,14,3,2.9459,1,0,68.0
C100299,Store Owner,13265.0,Low,7,0.4657496252264085,0.998988,0.8390164744438381,CRITICAL,15.21,10.95,1,1,140217.84,28,8,27.9734,2,0,30.0
C101061,Store Owner,9583.0,Low,7,0.47613883370116117,0.99438643,0.838912142377957,CRITICAL,16.78,10.39,1,0,100355.18,28,6,8.8839,2,0,46.0
C102219,Lawyer,2649.0,Low,9,0.4628560504563557,0.99956733,0.838553952015874,CRITICAL,120.19,2.68,0,1,78265.48,16,5,9.5487,1,0,82.0
C100154,Nurse,21495.0,Low,8,0.46280913946396673,0.9993986,0.8384217423122124,CRITICAL,7.21,9.67,2,1,124020.74,23,5,0.0,4,0,56.0
C100892,Accountant,15361.0,Low,8,0.46270055958486644,0.9994068,0.8383949499990256,CRITICAL,19.07,2.81,0,2,109040.59,26,3,1.5895,3,0,34.0
C101677,Freelancer,8916.0,High,10,0.46171239820559895,0.99972135,0.8383186811430456,CRITICAL,21.43,8.52,0,3,101764.58,22,4,2.1155,2,0,36.0
C100491,Store Owner,13453.0,Low,7,0.47101629076071194,0.99543285,0.838107860975467,CRITICAL,43.73,27.86,0,1,144453.42,16,3,0.0,1,0,40.0
C101190,Store Owner,9009.0,High,7,0.4923048847209702,0.98555803,0.8375820885089424,CRITICAL,14.38,9999.0,2,2,82290.26,19,2,3.3912,0,0,55.0
C100822,Software Engineer,15035.0,Medium,7,0.4619292514339456,0.99825066,0.8373542456869891,CRITICAL,18.74,6.61,0,1,92768.02,23,7,41.169,4,0,91.0
C100175,Student,7179.0,Medium,8,0.46252151897228055,0.99738735,0.8369275944551119,CRITICAL,23.79,1.56,0,2,69279.31,20,2,53.0779,3,0,88.0
C102102,Accountant,3151.0,High,7,0.4711614774948871,0.99350786,0.8368039347912823,CRITICAL,41.12,20.74,0,0,72985.24,17,4,0.0,1,0,69.0
C101213,Lawyer,12909.0,Low,7,0.4596018906637076,0.99812,0.8365645443261874,CRITICAL,38.57,26.02,0,1,77602.1,14,7,13.3216,1,0,80.0
C100568,Designer,5821.0,Low,8,0.45827140841211045,0.99864966,0.8365362001458561,CRITICAL,37.98,0.08,1,2,92150.82,25,5,658.7109,2,0,34.0
C101933,Software Engineer,7427.0,Low,8,0.45839590457907076,0.9978065,0.8359832841987335,CRITICAL,56.31,4.36,1,1,119787.74,20,4,3.8665,1,0,75.0
C101563,Dentist,14329.0,Low,8,0.45637449142598263,0.9984648,0.8358377233662103,CRITICAL,9.08,28.5,3,2,95963.37,24,7,2.683,1,0,90.0
C100212,Freelancer,18365.0,Low,8,0.45588754925655284,0.99849665,0.8357139328525274,CRITICAL,29.69,9.13,0,1,96662.6,18,5,0.0,2,0,54.0
C102406,Designer,9070.0,High,8,0.45353010039954467,0.9994174,0.8356512032193812,CRITICAL,65.84,23.74,0,1,84282.0,14,4,3.8475,1,0,75.0
C100374,Chef,11857.0,Low,8,0.45456839106521973,0.99856275,0.8353644385994732,CRITICAL,17.32,11.32,0,2,83413.91,26,3,4.9825,3,0,30.0
C100692,Student,5213.0,Low,7,0.4899204204740967,0.9833587,0.8353272208649768,CRITICAL,67.2,9999.0,0,4,108816.41,23,3,5.3995,0,0,73.0
C100963,Entrepreneur,17317.0,Low,7,0.4541156975307704,0.99853826,0.835211464401443,CRITICAL,8.72,7.98,1,1,82497.02,20,4,25.2174,3,0,68.0
C100447,Nurse,19237.0,Low,6,0.45652848197559814,0.99744236,0.8351681879566321,CRITICAL,8.26,8.93,0,2,83125.23,23,6,0.0,5,0,68.0
C101168,Teacher,55427.0,Medium,5,0.4622062796311249,0.99492645,0.8351103888141116,CRITICAL,5.88,6.92,0,1,86691.92,13,4,40.4919,2,0,23.0
C100743,Software Engineer,47488.0,Low,5,0.46160368093111037,0.9947844,0.834830188656622,CRITICAL,3.49,18.5,0,1,99077.01,25,6,3.7983,2,0,69.0
C100208,Dentist,8756.0,Low,8,0.4563773570552012,0.9966888,0.8345953493742508,CRITICAL,70.7,23.94,0,3,144241.98,22,4,36.7458,1,0,89.0
C101159,Nurse,42257.0,Low,8,0.44913303568285523,0.9990767,0.8340936056206281,CRITICAL,9.84,17.69,0,1,88084.06,13,2,3.5178,1,0,76.0
C100864,Student,10934.0,Medium,5,0.4618957251772646,0.993273,0.833859819485705,CRITICAL,11.39,9.23,0,2,75598.42,25,4,6.4224,2,0,27.0
C100777,Dentist,33730.0,Low,7,0.45077482495023335,0.99738425,0.8334014404812858,CRITICAL,11.89,12.35,2,3,110506.53,21,2,12.7842,1,0,61.0
C101445,Designer,21304.0,Low,6,0.46279159234374945,0.99204576,0.8332694978905028,CRITICAL,4.22,12.53,0,2,68070.28,22,8,8.9924,2,0,43.0
C101984,Software Engineer,61967.0,Medium,6,0.45650117381233934,0.994562,0.8331437491888373,CRITICAL,2.82,23.72,1,1,101231.46,28,5,1.5928,1,0,69.0
C101021,Consultant,17347.0,Low,7,0.4470219174479456,0.9984944,0.8330526339845363,CRITICAL,29.54,0.43,0,3,145007.4,23,3,10.1942,1,0,23.0
C101899,Student,35142.0,Low,6,0.4535335065546582,0.9955929,0.8329750824458286,CRITICAL,3.46,4.68,1,2,76869.05,25,5,0.0,4,0,32.0
C100516,Mechanic,24917.0,Low,6,0.4467722734007139,0.99839646,0.8329091954288751,CRITICAL,4.79,0.89,1,1,50631.84,15,4,0.0,1,0,64.0
C102352,Mechanic,16011.0,Low,7,0.48089203344061326,0.98359585,0.8327847036906313,CRITICAL,32.3,13.39,0,0,84404.03,15,2,0.0,1,0,70.0
C102181,Store Owner,14122.0,Low,5,0.4544541750547578,0.9949144,0.8327763531862882,CRITICAL,5.77,0.27,0,3,73478.88,23,8,2.8989,6,0,84.0
C100452,Lawyer,74941.0,Low,5,0.44647518542549813,0.9975387,0.832219611844843,CRITICAL,3.78,6.43,0,2,58506.93,16,2,1.0628,2,0,80.0
C100950,Mechanic,13905.0,Low,6,0.4777772118201403,0.9838816,0.8320502903923556,CRITICAL,34.91,21.24,0,0,96735.52,14,4,262.2503,1,0,67.0
C100448,Entrepreneur,100329.0,Medium,6,0.44610739336633365,0.9966551,0.8314907568282595,CRITICAL,1.76,25.99,0,2,50689.4,18,3,23.9195,1,0,82.0
C100196,Store Owner,18342.0,Low,5,0.44962957891997224,0.99507093,0.8314385276829497,CRITICAL,11.84,4.8,0,3,130862.2,26,8,7.7552,2,0,85.0
C101590,Nurse,4118.0,Low,8,0.4400411463500439,0.9990859,0.8313724761224204,CRITICAL,38.84,0.74,0,2,74482.5,20,4,0.0,2,0,32.0
C100778,Student,37468.0,Low,6,0.4483115116772177,0.99538535,0.8312631678586341,CRITICAL,7.08,19.86,1,2,96108.39,23,7,0.0,3,0,84.0
C100433,Nurse,3853.0,High,8,0.43836329848688604,0.9993469,0.8310518099997096,CRITICAL,75.21,22.12,1,2,83758.04,17,3,25.8794,1,0,66.0
C101913,Store Owner,10163.0,High,8,0.43845429311318274,0.99926597,0.831022483975062,CRITICAL,39.05,17.68,1,2,121349.16,21,3,33.2496,2,0,68.0
C101772,Trader,50138.0,Low,6,0.43956916690521386,0.9986946,0.8309569393415837,CRITICAL,2.67,1.3,0,1,102047.49,26,6,0.0,1,0,56.0
C100468,Consultant,40002.0,Low,5,0.45542881188522055,0.99189174,0.8309528389505454,CRITICAL,6.67,21.3,1,3,70557.53,16,4,6.5214,1,0,80.0
C100710,Driver,37896.0,Low,6,0.4447027044492675,0.9962514,0.8307867645322595,CRITICAL,4.11,17.05,0,2,96533.51,28,4,11.7839,2,0,65.0
C101754,Teacher,21800.0,Medium,8,0.4365044913914219,0.9991843,0.8303803826041941,CRITICAL,14.38,10.48,2,1,163504.69,21,4,63.9837,1,0,24.0
C102244,Lawyer,2966.0,Low,8,0.438479800938128,0.998108,0.8302195727582451,CRITICAL,62.84,19.52,1,0,90965.42,21,1,5.1098,1,0,72.0
C102040,Student,7288.0,Low,8,0.43492879481008306,0.9995473,0.8301617682304699,CRITICAL,25.24,15.57,1,2,61861.85,17,4,50.4411,1,0,60.0
C100442,Software Engineer,166141.0,Low,5,0.6398774661697454,0.91105837,0.8297040902995321,CRITICAL,1.04,5.53,1,0,81688.02,20,5,0.0,2,0,65.0
C102308,Store Owner,36028.0,Low,5,0.44918088097848907,0.9921009,0.8292249082907391,CRITICAL,3.53,2.48,0,1,69787.39,21,5,1.6429,1,0,98.0
C100736,Student,21697.0,Low,6,0.496895239989782,0.9712426,0.8289384026053025,CRITICAL,17.71,9999.0,2,3,118893.39,22,9,4.2426,0,0,64.0
C101252,Software Engineer,28514.0,Medium,7,0.4334622830985554,0.9982141,0.8287885847937634,CRITICAL,15.21,24.5,0,3,105861.99,23,10,59.552,2,0,38.0
C100168,Nurse,21744.0,Low,7,0.4321447309871572,0.9987011,0.8287341981238144,CRITICAL,39.6,2.47,0,1,117690.5,20,3,0.0,1,0,36.0
C100634,Dentist,25219.0,Low,8,0.42981749113295753,0.9989214,0.8281902233835884,CRITICAL,12.28,4.51,1,1,99199.0,18,4,11.4698,1,0,64.0
C100769,Student,53561.0,Medium,5,0.43369329237971577,0.99711007,0.8280850537539538,CRITICAL,5.97,0.45,0,2,126141.72,22,8,0.0,3,0,44.0
C100351,Trader,11872.0,Low,10,0.42702646574505077,0.9998574,0.8280081496272322,CRITICAL,17.52,6.71,3,2,95439.37,20,2,133.1907,1,0,75.0
C101626,Entrepreneur,26734.0,High,6,0.4303183119468593,0.9976781,0.8274701822093935,CRITICAL,4.77,13.04,0,1,113975.38,29,7,4.1806,2,0,63.0
C102274,Trader,10902.0,Low,5,0.4356052208979114,0.9953666,0.8274381676029916,CRITICAL,9.92,16.65,1,3,72233.45,27,7,52.964,1,0,13.0
C101760,Freelancer,10156.0,Medium,7,0.43130570747846475,0.9972088,0.8274378600668731,CRITICAL,55.2,4.8,0,1,95484.57,22,4,80.8417,1,0,14.0
C100057,Chef,6675.0,Low,8,0.4255787288879953,0.99908483,0.8270329760234237,CRITICAL,27.74,4.63,0,1,109881.4,26,9,0.0,5,0,33.0
C101988,Lawyer,7470.0,Medium,5,0.44568055676859686,0.99026394,0.8268889004213872,CRITICAL,12.24,8.19,0,1,40852.66,17,2,83.221,1,0,60.0
C100224,Consultant,18860.0,Low,8,0.42414835887766733,0.9989317,0.8264966958690192,CRITICAL,6.73,25.61,2,1,84747.67,24,7,28.5204,1,0,44.0
C101748,Accountant,63511.0,Low,5,0.4250624315308812,0.99768806,0.825900332223394,CRITICAL,4.8,1.67,1,3,120156.31,19,3,14.8713,1,0,51.0
C101000,Designer,16091.0,Low,7,0.42141237086803496,0.99902713,0.8257427162729227,CRITICAL,21.31,10.93,0,3,106350.09,21,6,83.8363,3,0,56.0
C100942,Driver,12436.0,Low,7,0.42184856689697103,0.9988367,0.825740239491241,CRITICAL,23.46,9.35,0,4,108723.98,27,4,0.0,1,0,86.0
C101784,Store Owner,9985.0,High,8,0.4191829208442076,0.99922645,0.8252133561345489,CRITICAL,30.67,28.05,0,1,143757.01,25,4,8.6743,1,0,26.0
C102146,Software Engineer,8467.0,Medium,7,0.42080582368374886,0.99754936,0.82452631350756,CRITICAL,26.99,9999.0,2,1,106499.87,18,4,12.3296,0,0,17.0
C102298,Chef,58078.0,Low,7,0.4175745250898465,0.99871266,0.8243711829816659,CRITICAL,10.53,17.08,0,2,118370.62,20,3,3.5179,1,0,43.0
C101615,Software Engineer,52056.0,High,8,0.45792994894085093,0.98111033,0.8241562187597089,CRITICAL,4.28,9.17,2,2,78181.85,19,6,5.3283,1,0,73.0
C101935,Consultant,20785.0,Low,6,0.4568541339786455,0.98131955,0.8239799228832604,CRITICAL,34.71,23.28,0,0,100398.46,13,2,0.0,1,0,49.0
C102482,Lawyer,19867.0,Medium,5,0.42991329684560375,0.99262613,0.8238122744998482,CRITICAL,3.94,1.07,0,3,36608.44,15,6,0.0,2,0,100.0
C102200,Dentist,13571.0,Low,7,0.41635619255653555,0.9983657,0.8237628538988576,CRITICAL,24.51,4.77,1,2,149730.99,24,6,16.9152,3,0,59.0
C100183,Dentist,8076.0,Low,8,0.4139093812614304,0.9993356,0.8237077074143178,CRITICAL,22.03,2.03,1,2,103385.98,25,11,6.1646,2,0,38.0
C102266,Store Owner,17922.0,Medium,9,0.4127653393254279,0.9997614,0.8236625776620388,CRITICAL,19.78,0.79,1,4,100060.44,20,4,3.9456,3,0,80.0
C101583,Accountant,17618.0,Low,11,0.4119653083560749,0.99980503,0.8234530859493578,CRITICAL,15.23,10.19,0,3,92203.89,24,6,3.317,3,0,54.0
C101946,Store Owner,18987.0,Low,7,0.41395022647338153,0.99893373,0.823438686659208,CRITICAL,18.96,14.47,0,2,123294.0,25,8,0.0,1,0,67.0
C101904,Trader,18150.0,Low,7,0.41792724966162786,0.9971251,0.8233657313560079,CRITICAL,18.23,19.86,0,1,139460.23,25,7,0.0,3,0,59.0
C102408,Driver,22707.0,Medium,6,0.41629716631860925,0.99745196,0.823105528584395,CRITICAL,14.92,17.19,1,3,153965.83,27,5,100.3254,2,0,57.0
C101073,Designer,30666.0,Medium,6,0.41751495364175295,0.99672604,0.8229626755799831,CRITICAL,7.36,1.69,0,1,93664.82,25,10,38.2208,1,0,69.0
C101222,Trader,14534.0,Low,10,0.4081890749810103,0.9996625,0.8222204973661292,CRITICAL,32.65,29.73,2,2,115027.09,25,3,0.0,1,0,51.0
C100476,Software Engineer,5085.0,High,7,0.410270281442385,0.99833786,0.8219175898457709,CRITICAL,48.31,12.88,1,0,115904.48,20,4,0.0,1,0,62.0
C100025,Mechanic,10746.0,Medium,7,0.41106165166545927,0.99794453,0.8218796870584757,CRITICAL,46.69,4.74,0,2,68508.56,12,1,72.4491,1,0,58.0
C101411,Chef,13776.0,Low,10,0.4065332135817793,0.9997849,0.8218093908209022,CRITICAL,19.05,23.93,2,2,118583.91,23,5,33.1888,1,0,57.0
C100328,Lawyer,4085.0,Low,7,0.4096825229768576,0.9984237,0.8218013437880463,CRITICAL,75.85,14.33,0,3,96973.64,20,8,28.8957,1,0,83.0
C102050,Trader,13072.0,Medium,6,0.4715576801096941,0.9717852,0.8217169354377849,CRITICAL,15.31,9999.0,1,1,88000.98,21,2,0.0,0,0,61.0
C102155,Teacher,14090.0,Low,11,0.4052139954247873,0.9996408,0.8213127743148446,CRITICAL,9.3,4.55,2,1,65673.52,14,4,3.6088,3,0,68.0
C100129,Store Owner,53060.0,High,5,0.4970299511816436,0.9598177,0.820981362750123,CRITICAL,2.32,26.81,0,0,80909.82,20,7,53.6968,1,0,3.0
C100315,Consultant,35691.0,High,6,0.40717644999327096,0.99805593,0.8207920894321854,CRITICAL,7.39,19.31,0,2,52091.69,18,3,0.0,2,0,58.0
C100817,Student,10022.0,High,10,0.40210717445174926,0.99993813,0.820588807837844,CRITICAL,33.86,13.91,0,3,95697.87,15,4,12.474,2,0,62.0
C101479,Student,8487.0,Medium,8,0.4012541067567268,0.99950206,0.8200276521434426,CRITICAL,15.62,20.04,0,2,58457.25,19,4,0.0,1,0,24.0
C101706,Dentist,11055.0,High,9,0.3986442788629925,0.9998042,0.8194562406596302,CRITICAL,39.27,9.18,1,1,114429.64,18,4,0.0,2,0,31.0
C102043,Dentist,8241.0,Low,7,0.40067171204581054,0.9988821,0.8194190119162028,CRITICAL,45.16,21.44,0,2,155500.51,25,4,24.2742,1,0,32.0
C101136,Consultant,4041.0,Low,7,0.3984171384570516,0.99946815,0.8191528390049194,CRITICAL,75.91,18.83,0,2,54448.49,13,3,15.747,1,0,43.0
C100236,Consultant,59748.0,Low,5,0.40583661196084797,0.99609464,0.8190172046347022,CRITICAL,5.32,1.68,0,3,122915.38,21,6,17.1956,1,0,73.0
C100852,Mechanic,45267.0,Low,6,0.40819301307577627,0.9944383,0.8185646954190098,CRITICAL,6.31,4.87,0,1,138458.22,15,4,7.5254,1,0,48.0
C101918,Software Engineer,6303.0,Low,6,0.4330497426117642,0.9834224,0.818310601780569,CRITICAL,41.69,13.56,0,0,98158.46,21,6,0.0,1,0,84.0
C101336,Store Owner,3189.0,Medium,7,0.3963871994244834,0.99876815,0.8180538475104505,CRITICAL,64.15,2.46,1,1,83158.93,17,7,33.1203,1,0,61.0
C102004,Designer,9559.0,Low,8,0.3977906837658868,0.99807525,0.8179898898183342,CRITICAL,27.72,7.22,0,1,94484.71,24,6,120.1563,1,0,81.0
C102446,Consultant,6267.0,Low,6,0.47155311423115065,0.9663509,0.8179115376400117,CRITICAL,47.5,9999.0,2,2,109852.55,20,3,0.0,0,0,65.0
C101005,Driver,20628.0,Low,7,0.39669668018206916,0.9983279,0.8178385357242375,CRITICAL,23.09,26.78,0,2,117455.76,14,4,0.0,1,0,30.0
C102023,Teacher,11112.0,Low,8,0.39288745604294584,0.99952054,0.8175305911372246,CRITICAL,21.58,2.18,0,1,104183.19,20,6,13.8375,5,0,81.0
C101240,Accountant,11998.0,Low,7,0.3947235956812831,0.9979668,0.8169938270755092,CRITICAL,7.12,7.06,0,2,90183.34,29,6,4.8466,2,0,71.0
C102295,Designer,7805.0,Low,7,0.6815695777767983,0.8749975,0.8169690971146252,CRITICAL,79.66,9999.0,2,5,115250.05,23,3,0.0,0,0,33.0
C102439,Designer,18061.0,High,6,0.39614671692646464,0.99729294,0.8169490522903112,CRITICAL,11.99,3.24,0,1,92016.64,21,3,27.7488,1,0,83.0
C100080,Entrepreneur,11334.0,Low,7,0.39158630679743256,0.9990853,0.8168356070241236,CRITICAL,27.14,1.35,0,1,99297.09,21,4,85.1267,2,0,17.0
C100264,Dentist,26417.0,Low,7,0.39132532659495944,0.9983302,0.8162287389735134,CRITICAL,11.3,0.16,0,4,87654.0,18,2,3.2241,1,0,82.0
C101835,Entrepreneur,20262.0,Low,7,0.39033024795190896,0.9987514,0.8162250199536574,CRITICAL,5.84,22.71,2,2,106570.78,26,4,5.8991,1,0,76.0
C101775,Nurse,32145.0,Low,6,0.5221294866452661,0.94222516,0.8161964269414558,CRITICAL,15.52,9999.0,1,2,89958.09,16,6,0.0,0,0,55.0
C101092,Driver,20778.0,Low,8,0.387542045437678,0.9998017,0.8161237824926926,CRITICAL,12.66,11.51,2,1,115591.0,21,4,15.7067,2,0,65.0
C100943,Mechanic,18189.0,Low,5,0.3996288184696566,0.994619,0.8161219180933872,CRITICAL,5.79,5.44,0,4,57286.72,22,8,1.3781,1,0,64.0
C101623,Lawyer,18545.0,Low,6,0.4005912731895962,0.99323833,0.8154442247989809,CRITICAL,6.4,6.79,1,2,106085.69,28,2,10.1558,3,0,84.0
C102415,Store Owner,20183.0,Medium,5,0.4113085183598758,0.9884306,0.8152940008967566,CRITICAL,9.5,14.38,1,3,108369.39,24,8,73.5935,1,0,84.0
C100427,Trader,11481.0,Medium,7,0.42020875876155017,0.9842866,0.8150632341653303,CRITICAL,37.32,9999.0,0,2,143790.92,22,3,13.569,0,0,40.0
C102211,Trader,25323.0,Low,6,0.4827206518581767,0.9571111,0.8147939797142523,CRITICAL,19.77,12.33,0,1,81055.08,8,2,10.0617,1,0,42.0
C101086,Software Engineer,22064.0,Low,7,0.38585193980062227,0.9984919,0.8146999121556407,CRITICAL,6.33,0.81,0,3,88991.28,26,5,0.0,2,0,92.0
C100173,Designer,26849.0,Medium,5,0.39432840125882296,0.9937715,0.8139385479006876,CRITICAL,12.27,6.48,0,3,129187.67,20,2,12.8308,1,0,32.0
C102109,Dentist,10254.0,Low,7,0.3815711147379718,0.99891937,0.8137148799536181,CRITICAL,39.74,8.6,0,1,186680.81,21,7,13.0603,1,0,70.0
C102378,Teacher,18764.0,Medium,9,0.38240136492409627,0.9984479,0.8136339240913341,CRITICAL,16.69,5.46,0,2,108484.71,22,3,0.0,1,0,74.0
C101482,Trader,20330.0,Medium,7,0.38278862728234175,0.9982101,0.8135836270259501,CRITICAL,6.98,14.85,2,1,89934.25,16,2,22.088,1,0,52.0
C100815,Freelancer,5437.0,Low,9,0.37815273566514485,0.9998317,0.8133279703958936,CRITICAL,30.18,13.91,2,2,83303.36,25,7,10.3254,2,0,67.0
C101054,Software Engineer,16394.0,Low,6,0.5567067423308127,0.9229448,0.8130733835352728,CRITICAL,15.91,9999.0,0,1,136742.05,22,3,9.6537,0,0,56.0
C101703,Designer,6934.0,Low,6,0.39900381108805527,0.99035597,0.8129503093382269,CRITICAL,21.53,4.84,0,0,52649.35,13,3,32.447,2,0,64.0
C101750,Consultant,25927.0,Low,5,0.3832248411112317,0.9970612,0.8129103053073075,CRITICAL,10.44,8.49,0,6,101060.45,25,3,0.0,1,0,63.0
C100366,Software Engineer,9386.0,High,9,0.3766029722458556,0.99968386,0.8127595677067767,CRITICAL,20.37,3.06,1,1,103057.16,29,5,4.2793,1,0,66.0
C100679,Student,14737.0,Low,6,0.3831719061008271,0.99668944,0.8126341909250967,CRITICAL,9.4,12.58,1,1,100478.11,25,7,0.0,2,0,52.0
C101210,Lawyer,21465.0,Medium,7,0.3769022724821752,0.9992964,0.8125781566439445,CRITICAL,18.11,2.02,1,2,116735.29,22,5,0.0,1,0,51.0
C101150,Chef,3460.0,Low,8,0.3749640522095272,0.99961984,0.8122230690030071,CRITICAL,43.05,18.17,0,1,63101.69,17,5,0.7074,1,0,64.0
C101067,Trader,37197.0,Low,5,0.3834956452807895,0.9957058,0.8120427598226402,CRITICAL,9.61,13.36,1,1,148832.65,28,5,0.0,1,0,63.0
C101816,Lawyer,7748.0,Medium,11,0.373877108553781,0.99981207,0.8120315731941861,CRITICAL,27.18,8.68,1,2,69301.35,21,5,3.7064,2,0,80.0
C102162,Driver,52430.0,Medium,5,0.3810042258210108,0.9967546,0.812029484394405,CRITICAL,2.59,5.69,0,3,77844.16,17,5,0.0,1,0,77.0
C101849,Entrepreneur,21521.0,Medium,5,0.3875781998869402,0.9937127,0.8118723602842278,CRITICAL,13.19,6.74,1,1,97029.64,16,4,12.5419,1,0,40.0
C100047,Lawyer,8400.0,High,7,0.4002325590630553,0.98813885,0.8117669479900653,CRITICAL,25.29,9999.0,1,3,87609.87,21,3,5.5134,0,0,43.0
C101523,Chef,23666.0,Low,6,0.3772123421757668,0.9978346,0.8116479446151629,CRITICAL,5.64,0.83,0,3,89566.67,28,4,0.0,2,0,61.0
C101547,Student,27001.0,Medium,7,0.37939830121163653,0.9966012,0.8114403590463523,CRITICAL,5.38,7.63,0,2,60221.5,17,7,11.1491,4,0,48.0
C102136,Mechanic,14366.0,Low,5,0.3834098378389712,0.99432397,0.8110496938100349,CRITICAL,13.2,4.89,1,1,113183.53,30,5,0.0,4,0,81.0
C100519,Designer,33685.0,Low,9,0.3724412971483133,0.9989121,0.8109708682819147,CRITICAL,6.72,23.59,1,1,109504.04,23,9,8.4901,1,0,42.0
C101861,Chef,32469.0,High,8,0.37307256291827184,0.9982014,0.810662728042962,CRITICAL,6.87,11.29,0,1,55334.31,16,4,4.0509,1,0,32.0
C101660,Driver,23381.0,High,10,0.36939709128114995,0.99959594,0.8105362914239568,CRITICAL,5.01,11.1,2,3,61497.0,18,5,7.0196,2,0,52.0
C100847,Designer,10706.0,Low,5,0.3760027974017357,0.9966839,0.8104795840134589,CRITICAL,12.83,24.42,0,2,104596.82,27,8,14.5774,2,0,74.0
C100653,Teacher,10804.0,Low,7,0.3721844837982976,0.99804294,0.8102853800630427,CRITICAL,21.64,18.72,1,2,113965.95,21,11,22.5137,2,0,100.0
C100410,Trader,6781.0,Low,7,0.3697853503729278,0.99892896,0.8101858859689646,CRITICAL,19.17,20.05,1,4,76975.33,22,7,1.1886,1,0,48.0
C100362,Driver,26066.0,Medium,6,0.37045180732644045,0.99844354,0.8100460169751538,CRITICAL,5.57,4.69,0,3,47741.08,16,2,4.2456,1,0,52.0
C100998,Mechanic,22809.0,Medium,5,0.377134389444435,0.99547935,0.8099758347166313,CRITICAL,3.61,13.46,0,3,68418.81,23,6,0.9956,1,0,54.0
C101358,Accountant,10736.0,Medium,7,0.36811644630848483,0.99931896,0.8099582040227029,CRITICAL,24.21,1.19,1,2,98673.69,23,5,0.0,4,0,62.0
C100467,Teacher,20245.0,Medium,9,0.3671122593485626,0.9996339,0.8098774255157504,CRITICAL,16.16,6.4,0,3,123485.56,26,6,8.5206,2,0,48.0
C101469,Student,26768.0,Low,5,0.3902683175392101,0.98862725,0.8091195677753433,CRITICAL,5.47,7.13,1,2,83077.79,22,6,46.6964,2,0,62.0
C101720,Designer,7939.0,Medium,7,0.3785452913419728,0.9932522,0.8088401458017923,CRITICAL,29.03,9.28,0,0,143073.23,24,5,28.5642,2,0,50.0
C100015,Freelancer,15386.0,Low,8,0.3729948596973478,0.9955433,0.8087787388807315,CRITICAL,32.73,26.05,0,1,93504.19,15,6,17.4379,1,0,83.0
